P0A3M6-Q75Y35,2WAF-1XP4,DB00415,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08172,4U15-4MQS,DB09076,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P05120-Q03405,1JRR-2FD6,DB00013,Identity:71/884(8.0%),N/A,N/A,N/A,N/A,N/A,N/A
P29460-P29460,5MXA-5MXA,DB05679,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q9NPF7-P29460,5MXA-5MXA,DB05679,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q9NPF7-P29460,5MXA-5MXA,DB05679,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q9QNF7-P04293,1E2K-2GV9,DB00577,Identity:167/2113(7.9%),N/A,N/A,N/A,N/A,N/A,N/A
P80404-Q9UKV0,4Y0H-2VQM,DB00313,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35354-P23219,4OTY-4OTY,DB01283,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q02641-Q13698,5GJV-3G43,DB00661,Identity:162/2797(5.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q02641-P54284,5GJV-1VYU,DB00661,Identity:269/2719(9.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q13698-P54284,3G43-1VYU,DB00661,Identity:101/856(11.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q13698-Q01668,3G43-2BE6,DB00661,Identity:440/664(66.3%),N/A,N/A,N/A,N/A,N/A,N/A
O60840-Q02641,4DEY-5GJV,DB00661,Identity:241/2670(9.0%),N/A,N/A,N/A,N/A,N/A,N/A
O60840-Q13698,4DEY-3G43,DB00661,Identity:71/671(10.6%),N/A,N/A,N/A,N/A,N/A,N/A
P54284-O60840,1VYU-4DEY,DB00661,Identity:227/554(41.0%),N/A,N/A,N/A,N/A,N/A,N/A
P54284-Q01668,1VYU-2BE6,DB00661,Identity:79/745(10.6%),N/A,N/A,N/A,N/A,N/A,N/A
Q01668-Q02641,2BE6-5GJV,DB00661,Identity:106/2758(3.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q01668-O60840,2BE6-4DEY,DB00661,Identity:45/602(7.5%),N/A,N/A,N/A,N/A,N/A,N/A
P07437-Q71U36,5N5N-5H7O,DB00570,Identity:1533/5241(29.3%),N/A,N/A,N/A,N/A,N/A,N/A
P07437-P23258,5N5N-3CB2,DB00570,Identity:303/5161(5.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q71U36-P23258,5H7O-3CB2,DB00570,Identity:291/2199(13.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q71U36-Q71U36,5H7O-5J2T,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23258-Q71U36,3CB2-5J2T,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q13547-Q92769,5ICN-4LY1,DB02546,Identity:381/1127(33.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q13547-Q13547,5ICN-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q13547-Q92769,5ICN-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q13547-O15379,5ICN-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB00415,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q75Y35,2C5W-1XP4,DB00415,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
P46098-P08908,4PIR-1HLL,DB09068,Identity:7/2535(0.3%),N/A,N/A,N/A,N/A,N/A,N/A
P46098-P31645,4PIR-5I6X,DB09068,Identity:254/2667(9.5%),N/A,N/A,N/A,N/A,N/A,N/A
P31645-P08908,5I6X-1HLL,DB09068,Identity:11/976(1.1%),N/A,N/A,N/A,N/A,N/A,N/A
P31645-P28222,5I6X-4IAR,DB09068,Identity:77/1143(6.7%),N/A,N/A,N/A,N/A,N/A,N/A
P28222-P08908,4IAR-1HLL,DB09068,Identity:22/379(5.8%),N/A,N/A,N/A,N/A,N/A,N/A
P28222-P46098,4IAR-4PIR,DB09068,Identity:88/2606(3.4%),N/A,N/A,N/A,N/A,N/A,N/A
P18825-P18089,1HLL-1HLL,DB01392,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P14867-P30536,5OSA-2MGY,DB00962,Identity:364/3647(10.0%),N/A,N/A,N/A,N/A,N/A,N/A
P23219-P35354,5IKQ-5IKQ,DB00939,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23219-P23219,5IKQ-1Q4G,DB00939,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23219-P09917,5IKQ-3V98,DB00939,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27907-P06818,1NSC-2AEP,DB00558,Identity:130/1072(12.1%),N/A,N/A,N/A,N/A,N/A,N/A
P27907-P06818,1NSC-3TIC,DB00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27907-P27907,1NSC-1A4G,DB00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08908-P28222,1HLL-4IAR,DB00315,Identity:22/379(5.8%),N/A,N/A,N/A,N/A,N/A,N/A
P35498-O60939,1BYY-5FEB,DB00909,Identity:3/323(0.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q9UI33-P35498,1BYY-1BYY,DB00909,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q9UI33-O60939,1BYY-5FEB,DB00909,Identity:3/323(0.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q15858-P35498,2KAV-1BYY,DB00909,Identity:4/1772(0.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q15858-Q9UI33,2KAV-1BYY,DB00909,Identity:4/1772(0.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q15858-P35499,2KAV-1BYY,DB00909,Identity:4/1772(0.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q15858-O60939,2KAV-5FEB,DB00909,Identity:26/1615(1.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35499-P35498,1BYY-1BYY,DB00909,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35499-Q9UI33,1BYY-1BYY,DB00909,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O60939-P35499,5FEB-1BYY,DB00909,Identity:3/323(0.9%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47869,5OSA-5O8F,DB01198,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P0A3M6,2Y2M-2WAF,DB00415,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-Q8DR59,2Y2M-2C5W,DB00415,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
P35354-P23219,5IKQ-1Q4G,DB00939,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35354-P09917,5IKQ-3V98,DB00939,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q7CRA4,1XP4-2Y2M,DB00415,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08172,4U15-4MQS,DB00517,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P04150-P06401,5UC3-2W8Y,DB00834,Identity:248/504(49.2%),0.5,2.59,6.43E-16,0.6012,-6.165,0.769
O43451-O43451,3L4W-3L4Y,DB00491,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O43451-P10253,3L4W-5KZX,DB00491,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O43451-Q14697,3L4W-5IEG,DB00491,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P11229-P20309,5CXV-4U15,DB00517,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P11229-P08172,5CXV-4MQS,DB00517,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P28702-P48443,1G5Y-3OAP,DB00523,Identity:215/914(23.5%),0.8,2.2,3.51E-10,N/A,N/A,N/A
P28702-P13631,1G5Y-1DSZ,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P10253-O43451,5NN6-3L4W,DB00491,N/A,0.4,3.19,3.37E-27,N/A,N/A,N/A
P12268-P20839,1JR1-1JR1,DB01024,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P21917-P35462,5WIU-3PBL,DB00714,Identity:161/863(18.7%),N/A,N/A,N/A,N/A,N/A,N/A
P23219-P35354,3NT1-5F19,DB00788,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27815-Q07343,2QYK-4KP6,DB05676,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35354-P23219,3NT1-3NT1,DB00788,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P41594-O60391,4OO9-2RCA,DB00659,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35916-P35968,3C7Q-3C7Q,DB09079,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB01352,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB01352,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB01352,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P17948-P35916,3C7Q-3C7Q,DB09079,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P47869,1VRY-5O8F,DB01352,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P14867,1VRY-5OSA,DB01352,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P35968-P17948,3C7Q-3C7Q,DB09079,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q07343-P27815,3TVX-2QYK,DB00806,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47869,5OSA-5O8F,DB01352,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P27815-Q07343,3TVX-3TVX,DB00806,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P27815-P27815,3TVX-2QYK,DB00806,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P03372-Q92731,2QXS-1QKN,DB00481,Identity:132/464(28.4%),0.3,3.4,7.11E-28,0.46879,-9.017,0.929
P24385-P28482,2W96-4QTA,DB01169,Identity:104/588(17.7%),N/A,N/A,N/A,N/A,N/A,N/A
P27361-P28482,4QTB-4QTA,DB01169,Identity:292/700(41.7%),N/A,N/A,N/A,N/A,N/A,N/A
P27361-P24385,4QTB-2W96,DB01169,Identity:148/751(19.7%),N/A,N/A,N/A,N/A,N/A,N/A
P27361-Q16881,4QTB-3QFA,DB01169,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23219-P23219,3N8Y-1Q4G,DB00936,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16881-P28482,3QFA-4QTA,DB01169,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16881-P24385,3QFA-2W96,DB01169,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P20309-P11229,4U15-5CXV,DB00572,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P35354-P23219,5F1A-3N8Y,DB00936,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35354-P35354,5F1A-5F19,DB00936,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P17752-P00439,1J8U-1J8U,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P17752-P29474,1J8U-4D1P,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P17752-P00439,1J8U-5FII,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P11229-P08172,5CXV-4MQS,DB00572,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P13631-P28702,5M24-1G5Y,DB00523,Identity:67/921(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
P13631-P10276,5M24-5UAN,DB00523,Identity:205/605(33.9%),N/A,N/A,N/A,0.72168,-2.344,0.833
P13631-P48443,5M24-3OAP,DB00523,Identity:66/256(25.8%),N/A,N/A,N/A,0.43394,-3.308,0.154
P13631-P28702,5M24-5HJP,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P13631-P13631,5M24-1DSZ,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29474-P17752,4D1P-1J8U,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29474-P00439,4D1P-1J8U,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29474-P29474,4D1P-4D1P,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08912-P20309,4U15-4U15,DB00572,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08912-P11229,4U15-5CXV,DB00572,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P08912-P08173,4U15-4MQS,DB00572,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08912-P08172,4U15-4MQS,DB00572,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P07101-P17752,1J8U-1J8U,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07101-P29474,1J8U-4D1P,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07101-P00439,1J8U-1J8U,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07101-P00439,1J8U-5FII,DB00360,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08173-P20309,4MQS-4U15,DB00572,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08173-P11229,4MQS-5CXV,DB00572,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P08173-P08172,4MQS-4MQS,DB00572,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08172-P20309,4MQS-4U15,DB00572,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P0A3M6-Q75Y35,2WAF-1XP4,DB08795,Identity:156/1434(10.9%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-P0A3M6,2C5W-2WAF,DB08795,Identity:95/691(13.7%),N/A,N/A,N/A,N/A,N/A,N/A
Q8DR59-Q7CRA4,2C5W-2Y2M,DB08795,Identity:101/531(19.0%),N/A,N/A,N/A,N/A,N/A,N/A
P17948-P35916,3WZE-3WZE,DB00398,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P17948-P04049,3WZE-1UWH,DB00398,Identity:90/581(15.5%),0.9,2.13,5.07E-09,0.77601,-6.225,0.526
O43451-P10253,3L4Y-5KZX,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O43451-P14410,3L4Y-3LPP,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O43451-P14410,3L4Y-3TOP,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P04049-P35916,1UWH-3WZE,DB00398,Identity:90/581(15.5%),0.9,2.13,5.07E-09,0.77601,-6.225,0.526
P04049-P35968,1UWH-4ASD,DB00398,Identity:95/573(16.6%),0.8,2.49,1.14E-14,0.49327,-6.402,0.526
P04049-P07949,1UWH-2X2U,DB00398,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-P0A3M6,2Y2M-2WAF,DB08795,Identity:104/731(14.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q7CRA4-Q75Y35,2Y2M-1XP4,DB08795,Identity:132/1411(9.4%),N/A,N/A,N/A,N/A,N/A,N/A
Q75Y35-Q8DR59,1XP4-2C5W,DB08795,Identity:101/1388(7.3%),N/A,N/A,N/A,N/A,N/A,N/A
P35968-P35916,4ASD-3WZE,DB00398,Identity:295/308(95.8%),0.1,3.61,1.6E-27,0.98395,-12.319,1
P35968-P17948,4ASD-3WZE,DB00398,Identity:295/308(95.8%),0.1,3.61,1.6E-27,0.98395,-12.319,1
P35968-P07949,4ASD-2X2U,DB00398,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23219-P09917,1Q4G-3V98,DB01014,Identity:258/1683(15.3%),N/A,N/A,N/A,N/A,N/A,N/A
P23219-P35354,1Q4G-5F19,DB01014,Identity:702/1106(63.5%),N/A,N/A,N/A,N/A,N/A,N/A
P35916-P36888,4AGD-3G0E,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P35916-P09619,4AGD-3G0E,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P35916-P35968,4AGD-4AGD,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P37231-P23219,3DZY-1Q4G,DB01014,Identity:69/1486(4.6%),N/A,N/A,N/A,N/A,N/A,N/A
P37231-P35354,3DZY-5F19,DB01014,Identity:111/1397(7.9%),N/A,N/A,N/A,N/A,N/A,N/A
P17948-P35916,4AGD-4AGD,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P17948-P35968,4AGD-4AGD,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P36888-P17948,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P36888-P35968,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P36888-P10721,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P36888-P16234,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P36888-P16234,3G0E-5GRN,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P09917-P37231,3V98-3DZY,DB01014,Identity:102/1659(6.1%),N/A,N/A,N/A,N/A,N/A,N/A
P10276-P28702,5UAN-1G5Y,DB00523,Identity:284/1086(26.2%),0.6,1.87,1.68E-07,N/A,N/A,N/A
P10276-P48443,5UAN-3OAP,DB00523,Identity:213/613(34.7%),0.4,3.66,0,0.57023,-8.98,1
P10276-P28702,5UAN-5HJP,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P10276-P13631,5UAN-1DSZ,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P09619-P17948,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P09619-P36888,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P09619-P35968,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P09619-P10721,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35354-P09917,5F19-3V98,DB01014,Identity:213/1731(12.3%),N/A,N/A,N/A,N/A,N/A,N/A
P35968-P10721,4AGD-3G0E,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P35968-P16234,4AGD-3G0E,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P47869-Q16445,5O8F-1VRY,DB01483,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P47869-P14867,5O8F-5OSA,DB01483,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB01483,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB01483,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB01483,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P10721-P35916,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P10721-P17948,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P10721-P16234,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q16445-P14867,1VRY-5OSA,DB01483,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P16234-P35916,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P16234-P17948,3G0E-4AGD,DB01268,Identity:169/337(50.1%),0.5,2.52,8.22E-15,0.79722,-5.711,0.692
P16234-P09619,3G0E-3G0E,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P16234-P09619,3G0E-3MJG,DB01268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48443-P28702,3OAP-5HJP,DB00523,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O43614-O43613,4S0V-4ZJ8,DB09034,Identity:421/505(83.4%),0.4,3.47,9.58E-40,0.82282,-199.375,0.833
O43614-O43613,4S0V-4ZJ8,DB09034,Identity:421/505(83.4%),0.4,3.47,9.58E-40,0.82282,-199.375,0.833
O43614-O43614,4S0V-5WQC,DB09034,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P47869-Q16445,5O8F-1VRY,DB01496,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-P47869,1VRY-5O8F,DB01496,Identity:394/2444(16.1%),N/A,N/A,N/A,N/A,N/A,N/A
P48169-Q16445,1VRY-1VRY,DB01496,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48169-P14867,1VRY-5OSA,DB01496,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P29275-Q07343,5MZJ-4KP6,DB00277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29275-Q92769,5MZJ-4LY1,DB00277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29275-P29274,5MZJ-5MZJ,DB00277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29274-P27815,5MZJ-2QYK,DB00277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P29274-Q92769,5MZJ-4LY1,DB00277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08588-P08588,3D4S-2RH1,DB00373,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08588-P07550,3D4S-3D4S,DB00373,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P14867-P47869,5OSA-5O8F,DB01496,Identity:834/2392(34.9%),N/A,N/A,N/A,N/A,N/A,N/A
P14867-Q16445,5OSA-1VRY,DB01496,Identity:385/1779(21.6%),N/A,N/A,N/A,N/A,N/A,N/A
P07550-P08588,3D4S-2RH1,DB00373,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08912,4U15-4U15,DB00767,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P20309-P08173,4U15-4MQS,DB00767,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P10253-P10253,5KZX-5NN8,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P10253-P14410,5KZX-3TOP,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P52333-P52333,3LXK-3PJC,DB08895,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P52333-P23458,3LXK-3EYG,DB08895,Identity:146/290(50.3%),0.4,2.63,1.32E-14,0.87054,-7.004,0.714
P11229-P20309,5CXV-4U15,DB00767,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P11229-P08912,5CXV-4U15,DB00767,Identity:318/841(37.8%),N/A,N/A,N/A,N/A,N/A,N/A
P23458-P52333,3EYG-3PJC,DB08895,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P23458-P23458,3EYG-4L00,DB08895,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08912-P08173,4U15-4MQS,DB00767,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08912-P35367,4U15-3RZE,DB00767,Identity:219/831(26.4%),N/A,N/A,N/A,N/A,N/A,N/A
P28702-P28702,3FC6-5HJP,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P28702-P13631,3FC6-1DSZ,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08173-P11229,4MQS-5CXV,DB00767,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P08173-P35367,4MQS-3RZE,DB00767,Identity:110/560(19.6%),N/A,N/A,N/A,N/A,N/A,N/A
P13631-P28702,2LBD-5HJP,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P13631-P13631,2LBD-1DSZ,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P13631-P28702,2LBD-3FC6,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P35367-P20309,3RZE-4U15,DB00767,Identity:219/831(26.4%),N/A,N/A,N/A,N/A,N/A,N/A
P35367-P11229,3RZE-5CXV,DB00767,Identity:268/452(59.3%),N/A,N/A,N/A,N/A,N/A,N/A
P48443-P13631,3FC6-1DSZ,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48443-P28702,3FC6-3FC6,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P48443-P13631,3FC6-2LBD,DB00755,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08172-P20309,4MQS-4U15,DB00767,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08172-P11229,4MQS-5CXV,DB00767,Identity:185/560(33.0%),N/A,N/A,N/A,N/A,N/A,N/A
P08172-P08912,4MQS-4U15,DB00767,Identity:194/905(21.4%),N/A,N/A,N/A,N/A,N/A,N/A
P08172-P08173,4MQS-4MQS,DB00767,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P08172-P35367,4MQS-3RZE,DB00767,Identity:110/560(19.6%),N/A,N/A,N/A,N/A,N/A,N/A
P41145-P35372,4DJH-5C1M,DB01571,Identity:222/942(23.6%),N/A,N/A,N/A,N/A,N/A,N/A
P14410-P10253,3LPP-5KZX,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P14410-P14410,3LPP-3TOP,DB00284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07437-P07437,5J2T-5N5N,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07437-Q71U36,5J2T-5H7O,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P07437-P23258,5J2T-3CB2,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P43702-P43700,5EIX-2Y3P,DB06771,Identity:430/2837(15.2%),N/A,N/A,N/A,N/A,N/A,N/A
Q71U36-P07437,5J2T-5N5N,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q71U36-P07437,5J2T-5J2T,DB00570,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q13547-Q92769,4LXZ-4LY1,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q13547-O15379,4LXZ-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P72524-P43700,4Z2C-2Y3P,DB06771,Identity:540/1424(37.9%),N/A,N/A,N/A,N/A,N/A,N/A
P72524-P43702,4Z2C-5EIX,DB06771,Identity:585/2806(20.8%),N/A,N/A,N/A,N/A,N/A,N/A
Q92769-Q92769,4LXZ-4LY1,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q92769-Q13547,4LXZ-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q92769-O15379,4LXZ-4LXZ,DB02546,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P24530-P25101,5X93-5GLH,DB00559,Identity:406/491(82.7%),N/A,N/A,N/A,N/A,N/A,N/A
