703,unbound,Orphenadrine,DB01173,Q8TCU5,2RC8,97,2RC7,97,4KCD,97
808,unbound,Procaine,DB00721,Q8TCU5,2RC8,97,2RC7,97,4KCD,97
907,unbound,Tenocyclidine,DB01520,Q8TCU5,2RC8,97,2RC7,97,4KCD,97
7,unbound,Acamprosate,DB00659,O60391,2RCA,97,2RCB,97,2RC8,79
702,unbound,Orphenadrine,DB01173,O60391,2RCA,97,2RCB,97,2RC8,79
906,unbound,Tenocyclidine,DB01520,O60391,2RCA,97,2RCB,97,2RC8,79
35,unbound,Alprenolol,DB00866,P08588,2RH1,68,5D5A,68,5X7D,68
153,unbound,Carteolol,DB00521,P08588,2RH1,68,5D5A,68,5X7D,68
189,unbound,Celiprolol,DB04846,P08588,2RH1,68,5D5A,68,5X7D,68
326,unbound,Droxidopa,DB06262,P08588,2RH1,68,5D5A,68,5X7D,68
346,unbound,Ephedra,DB01363,P08588,2RH1,68,5D5A,68,5X7D,68
353,unbound,Epinephrine,DB00668,P08588,2RH1,68,5D5A,68,5X7D,68
507,unbound,Isoprenaline,DB01064,P08588,2RH1,68,5D5A,68,5X7D,68
520,unbound,Labetalol,DB00598,P08588,2RH1,68,5D5A,68,5X7D,68
522,unbound,Levobunolol,DB01210,P08588,2RH1,68,5D5A,68,5X7D,68
614,unbound,Metipranolol,DB01214,P08588,2RH1,68,5D5A,68,5X7D,68
693,unbound,Norepinephrine,DB00368,P08588,2RH1,68,5D5A,68,5X7D,68
748,unbound,Penbutolol,DB01359,P08588,2RH1,68,5D5A,68,5X7D,68
857,unbound,Sotalol,DB00489,P08588,2RH1,68,5D5A,68,5X7D,68
926,unbound,Timolol,DB00373,P08588,2RH1,68,5D5A,68,5X7D,68
265,unbound,Dapsone,DB00250,P0C0X2,2VP8,73,2DQW,32,1EYE,32
983,unbound,Valproic Acid,DB00313,Q9UKV0,2VQM,74,2VQQ,74,2VQJ,74
57,bound,Mifepristone,DB00834,P06401,2W8Y,96,4LTW,66,5UC1,55
70,unbound,Arsenic trioxide,DB01169,P24385,2W96,92,2W99,92,2W9F,92
38,unbound,Amdinocillin,DB01163,P0A3M6,2WAF,98,2WAD,90,2WAE,90
54,unbound,Ampicillin,DB00415,P0A3M6,2WAF,98,2WAD,90,2WAE,90
78,unbound,Azidocillin,DB08795,P0A3M6,2WAF,98,2WAD,90,2WAE,90
155,unbound,Cefadroxil,DB01140,P0A3M6,2WAF,98,2WAD,90,2WAE,90
160,unbound,Cefalotin,DB00456,P0A3M6,2WAF,98,2WAD,90,2WAE,90
169,unbound,Cefotaxime,DB00493,P0A3M6,2WAF,98,2WAD,90,2WAE,90
173,unbound,Cefoxitin,DB01331,P0A3M6,2WAF,98,2WAD,90,2WAE,90
182,unbound,Cefprozil,DB01150,P0A3M5,2WAF,98,2WAD,90,2WAE,90
191,unbound,Cephalexin,DB00567,P0A3M6,2WAF,98,2WAD,90,2WAE,90
195,unbound,Cephalosporin C,DB03313,P0A3M6,2WAF,98,2WAD,90,2WAE,90
233,unbound,Cloxacillin,DB01147,P0A3M5,2WAF,98,2WAD,90,2WAE,90
292,unbound,Dicloxacillin,DB00485,P0A3M6,2WAF,98,2WAD,90,2WAE,90
456,unbound,Hetacillin,DB00739,P0A3M6,2WAF,98,2WAD,90,2WAE,90
610,unbound,Meticillin,DB01603,P0A3M6,2WAF,98,2WAD,90,2WAE,90
647,unbound,Nafcillin,DB00607,P0A3M6,2WAF,98,2WAD,90,2WAE,90
706,unbound,Oxacillin,DB00713,P0A3M6,2WAF,98,2WAD,90,2WAE,90
780,unbound,Piperacillin,DB00319,P0A3M6,2WAF,98,2WAD,90,2WAE,90
834,unbound,Regorafenib,DB08896,Q16832,2WUH,99,2Z4F,98,4BKJ,68
832,unbound,Regorafenib,DB08896,P07949,2X2U,98,5FM3,97,5FM2,97
856,unbound,Sorafenib,DB00398,P07949,2X2U,98,5FM3,97,5FM2,97
250,unbound,Cyanocobalamin,DB00115,P22033,2XIJ,96,3BIC,96,2YXB,39
477,unbound,Hydroxocobalamin,DB00200,P22033,2XIJ,96,3BIC,96,2YXB,39
40,unbound,Amdinocillin,DB01163,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
56,unbound,Ampicillin,DB00415,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
80,unbound,Azidocillin,DB08795,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
157,unbound,Cefadroxil,DB01140,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
162,unbound,Cefalotin,DB00456,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
171,unbound,Cefotaxime,DB00493,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
176,unbound,Cefoxitin,DB01331,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
193,unbound,Cephalexin,DB00567,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
197,unbound,Cephalosporin C,DB03313,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
294,unbound,Dicloxacillin,DB00485,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
458,unbound,Hetacillin,DB00739,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
612,unbound,Meticillin,DB01603,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
645,unbound,Nafcillin,DB00607,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
708,unbound,Oxacillin,DB00713,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
781,unbound,Piperacillin,DB00319,Q7CRA4,2Y2M,95,2Y2I,95,2Y2O,95
100,unbound,Besifloxacin,DB06771,P43700,2Y3P,71,3NUH,70,4TMA,70
216,unbound,Ciprofloxacin,DB00537,P43700,2Y3P,71,3NUH,70,4TMA,70
341,unbound,Enoxacin,DB00467,P43700,2Y3P,71,3NUH,70,4TMA,70
393,unbound,Finafloxacin,DB09047,P43700,2Y3P,71,3NUH,70,4TMA,70
398,unbound,Fleroxacin,DB04576,P43700,2Y3P,71,3NUH,70,4TMA,70
428,unbound,Gemifloxacin,DB01155,P43700,2Y3P,71,3NUH,70,4TMA,70
438,unbound,Grepafloxacin,DB00365,P43700,2Y3P,71,3NUH,70,4TMA,70
526,unbound,Levofloxacin,DB01137,P43700,2Y3P,71,3NUH,70,4TMA,70
535,unbound,Lomefloxacin,DB00978,P43700,2Y3P,71,3NUH,70,4TMA,70
642,unbound,Moxifloxacin,DB00218,P43700,2Y3P,71,3NUH,70,4TMA,70
697,unbound,Norfloxacin,DB01059,P43700,2Y3P,71,3NUH,70,4TMA,70
699,unbound,Ofloxacin,DB01165,P43700,2Y3P,71,3NUH,70,4TMA,70
746,unbound,Pefloxacin,DB00487,P43700,2Y3P,71,3NUH,70,4TMA,70
859,unbound,Sparfloxacin,DB01208,P43700,2Y3P,71,3NUH,70,4TMA,70
888,unbound,Temafloxacin,DB01405,P43700,2Y3P,71,3NUH,70,4TMA,70
971,unbound,Trovafloxacin,DB00685,P43700,2Y3P,71,3NUH,70,4TMA,70
32,bound,Dasatinib,DB01254,P06239,2ZVA,74,3G5D,67,3QLG,67
23,bound,Creatine,DB00148,P12277,3B6R,96,,0,,0
24,bound,Creatine,DB00148,P12532,3B6R,65,,0,,0
25,bound,Creatine,DB00148,P17540,3B6R,67,,0,,0
26,bound,Creatine,DB00148,P06732,3B6R,78,,0,,0
240,unbound,Creatine,DB00148,P12277,3B6R,96,3DRE,96,4Q2R,93
704,unbound,Oseltamivir,DB00198,P11485,3B7E,89,3BEQ,89,3CYE,89
65,bound,Nintedanib,DB09079,P35916,3C7Q,67,,0,,0
66,bound,Nintedanib,DB09079,P17948,3C7Q,66,,0,,0
67,bound,Nintedanib,DB09079,P35968,3C7Q,86,,0,,0
991,unbound,Vinblastine,DB00570,P23258,3CB2,96,1Z5V,96,1Z5W,96
93,bound,Timolol,DB00373,P08588,3D4S,67,,0,,0
94,bound,Timolol,DB00373,P07550,3D4S,84,,0,,0
83,unbound,Balsalazide,DB01014,P37231,3DZY,97,3DZU,97,5GTN,95
487,unbound,Icosapent,DB00159,P37231,3DZY,97,3DZU,97,5GTN,95
576,unbound,Mesalazine,DB00244,P37231,3DZY,97,3DZU,97,5GTN,95
865,unbound,Sulfasalazine,DB00795,P37231,3DZY,97,3DZU,97,5GTN,95
887,unbound,Telmisartan,DB00966,P37231,3DZY,97,3DZU,97,5GTN,95
671,unbound,Niflumic Acid,DB04552,P04054,3ELO,89,1PIR,71,1HN4,71
692,unbound,Nitrofural,DB00336,P07003,3EYA,98,3EY9,98,,0
96,bound,Tofacitinib,DB08895,P23458,3EYG,96,3LXN,59,3FUP,56
97,bound,Tretinoin,DB00755,P28702,3FC6,87,3FAL,87,3A9E,87
99,bound,Tretinoin,DB00755,P48443,3FC6,87,3FAL,87,2ACL,87
938,unbound,Topiramate,DB00273,P39086,3FV1,98,2ZNT,98,3FUZ,98
84,bound,Sunitinib,DB01268,P36888,3G0E,63,3G0F,62,4AGD,45
85,bound,Sunitinib,DB01268,P09619,3G0E,63,3G0F,62,4AGD,56
87,bound,Sunitinib,DB01268,P10721,3G0E,90,3G0F,89,4AGD,42
88,bound,Sunitinib,DB01268,P16234,3G0E,67,3G0F,66,4AGD,59
46,unbound,Amlodipine,DB00381,Q13698,3G43,88,3OXQ,88,3JBR,88
208,unbound,Cinnarizine,DB00568,Q13698,3G43,88,3OXQ,88,3JBR,88
387,unbound,Felodipine,DB01023,Q13698,3G43,88,3OXQ,88,3JBR,88
510,unbound,Isradipine,DB00270,Q13698,3G43,88,3OXQ,88,3JBR,88
620,unbound,Mibefradil,DB01388,Q13698,3G43,88,3OXQ,88,3JBR,88
668,unbound,Nifedipine,DB01115,Q13698,3G43,88,3OXQ,88,3JBR,88
673,unbound,Nimodipine,DB00393,Q13698,3G43,88,3OXQ,88,3JBR,88
678,unbound,Nisoldipine,DB00401,Q13698,3G43,88,3OXQ,88,3JBR,88
689,unbound,Nitrendipine,DB01054,Q13698,3G43,88,3OXQ,88,3JBR,88
985,unbound,Verapamil,DB00661,Q13698,3G43,88,3OXQ,88,3JBR,88
30,bound,Dasatinib,DB01254,P12931,3G5D,99,3QLG,99,2ZVA,66
31,bound,Dasatinib,DB01254,P07947,3G5D,90,3QLG,90,2ZVA,67
833,unbound,Regorafenib,DB08896,Q15759,3GP0,96,3GC8,94,3GC9,93
42,bound,Icosapent,DB00159,P37231,3GWX,60,,0,,0
15,bound,Bexarotene,DB00307,P28702,3H0A,87,,0,,0
16,bound,Bexarotene,DB00307,P48443,3H0A,88,,0,,0
199,unbound,Cerulenin,DB01034,P0AAI5,3HO9,93,3G11,93,2GFV,93
43,bound,Icosapent,DB00159,P35354,3HS6,84,1IGX,61,,0
253,unbound,Cycloserine,DB00260,P0A6J8,3I12,90,3E5N,63,3R5F,63
165,unbound,Cefmetazole,DB00274,P08506,3ITA,97,3IT9,97,5J8X,63
167,unbound,Cefoperazone,DB01329,P08506,3ITA,97,3IT9,97,5J8X,63
174,unbound,Cefoxitin,DB01331,P08506,3ITA,97,3IT9,97,5J8X,63
180,unbound,Cefpiramide,DB00430,P08506,3ITA,97,3IT9,97,5J8X,63
357,unbound,Ertapenem,DB00303,P08506,3ITA,97,3IT9,97,5J8X,63
427,unbound,Gatifloxacin,DB01044,Q59961,3K9F,99,4KOE,99,4Z4Q,99
260,unbound,Dalfampridine,DB06637,P48547,3KVT,62,1NN7,45,1S1G,42
261,unbound,Dalfampridine,DB06637,Q96PR1,3KVT,71,1S1G,48,2NZ0,48
262,unbound,Dalfampridine,DB06637,Q14003,3KVT,63,1S1G,44,2NZ0,44
59,bound,Miglitol,DB00491,O43451,3L4W,99,5NN6,43,,0
8,unbound,Acarbose,DB00284,O43451,3L4Y,99,2QMJ,99,2QLY,99
631,unbound,Miglitol,DB00491,O43451,3L4Y,99,2QMJ,99,2QLY,99
10,unbound,Acarbose,DB00284,P14410,3LPP,97,3LPO,97,3TOP,60
95,bound,Tofacitinib,DB08895,P52333,3LXK,97,3FUP,61,3EYG,52
552,unbound,Marimastat,DB00786,P51511,3MA2,71,5H0U,71,1BQQ,71
744,unbound,Pazopanib,DB06589,P09619,3MJG,90,5GRN,82,5K5X,82
830,unbound,Regorafenib,DB08896,P09619,3MJG,90,5GRN,82,5K5X,82
855,unbound,Sorafenib,DB00398,P09619,3MJG,90,5GRN,82,5K5X,82
870,unbound,Sunitinib,DB01268,P09619,3MJG,90,5GRN,82,5K5X,82
17,bound,Cefoxitin,DB01331,P0AEB2,3MZE,99,,0,,0
18,bound,Cefoxitin,DB01331,P08506,3MZE,62,,0,,0
33,bound,Diclofenac,DB00586,P23219,3N8Y,90,1PXX,61,,0
72,bound,Salicylic acid,DB00936,P23219,3N8Y,90,1PTH,89,5F1A,61
63,bound,Naproxen,DB00788,P23219,3NT1,62,,0,,0
64,bound,Naproxen,DB00788,P35354,3NT1,84,,0,,0
10,bound,Alprenolol,DB00866,P08588,3NYA,67,,0,,0
11,bound,Alprenolol,DB00866,P07550,3NYA,84,,0,,0
9,bound,Alitretinoin,DB00523,P48443,3OAP,88,1XLS,88,1G5Y,87
905,unbound,Tenocyclidine,DB01520,Q14957,3OEN,80,3OEK,80,4JWY,80
218,unbound,Cladribine,DB00242,P31350,3OLJ,96,2UW2,96,3VPN,95
424,unbound,Gallium nitrate,DB05260,P31350,3OLJ,96,2UW2,96,3VPN,95
242,unbound,Creatine,DB00148,Q14353,3ORH,95,1KHH,90,1P1B,90
62,unbound,Apomorphine,DB00714,P35462,3PBL,91,4AMJ,44,2Y00,44
142,unbound,Captodiame,DB09014,P35462,3PBL,91,4AMJ,44,2Y00,44
152,unbound,Cariprazine,DB06016,P35462,3PBL,91,4AMJ,44,2Y00,44
206,unbound,Chlorprothixene,DB01239,P35462,3PBL,91,4AMJ,44,2Y00,44
313,unbound,Dopamine,DB00988,P35462,3PBL,91,4AMJ,44,2Y00,44
525,unbound,Levodopa,DB01235,P35462,3PBL,91,4AMJ,44,2Y00,44
534,unbound,Lisuride,DB00589,P35462,3PBL,91,4AMJ,44,2Y00,44
743,unbound,Paliperidone,DB01267,P35462,3PBL,91,4AMJ,44,2Y00,44
787,unbound,Pramipexole,DB00413,P35462,3PBL,91,4AMJ,44,2Y00,44
841,unbound,Rotigotine,DB05271,P35462,3PBL,91,4AMJ,44,2Y00,44
922,unbound,Tiapride,DB13025,P35462,3PBL,91,4AMJ,44,2Y00,44
234,unbound,Cloxacillin,DB01147,Q51504,3PBT,98,3PBQ,98,3PBO,98
315,unbound,Doripenem,DB06211,Q51504,3PBT,98,3PBQ,98,3PBO,98
930,unbound,Tofacitinib,DB08895,P52333,3PJC,98,5LWM,97,5LWN,97
47,bound,Imatinib,DB00619,A9UF02,3PYY,96,2HYY,96,3K5V,95
45,bound,Ifenprodil,DB08954,Q13224,3QEL,96,5EWJ,96,4PE5,96
72,unbound,Arsenic trioxide,DB01169,Q16881,3QFA,96,2ZZC,96,2CFY,96
267,unbound,Daunorubicin,DB00694,Q02880,3QX3,96,4J3N,96,4G0V,96
493,unbound,Immune Globulin Human,DB00028,P12318,3RY4,99,1FCG,99,3RY5,99
98,unbound,Benzquinamide,DB00767,P35367,3RZE,67,5WIU,41,5UEN,37
119,unbound,Buclizine,DB00354,P35367,3RZE,67,5WIU,41,5UEN,37
137,unbound,Butriptyline,DB09016,P35367,3RZE,67,5WIU,41,5UEN,37
151,unbound,Cariprazine,DB06016,P35367,3RZE,67,5WIU,41,5UEN,37
204,unbound,Chlorpromazine,DB00477,P35367,3RZE,67,5WIU,41,5UEN,37
207,unbound,Cinnarizine,DB00568,P35367,3RZE,67,5WIU,41,5UEN,37
298,unbound,Dimetindene,DB08801,P35367,3RZE,67,5WIU,41,5UEN,37
323,unbound,Doxepin,DB01142,P35367,3RZE,67,5WIU,41,5UEN,37
701,unbound,Orphenadrine,DB01173,P35367,3RZE,67,5WIU,41,5UEN,37
921,unbound,Tiapride,DB13025,P35367,3RZE,67,5WIU,41,5UEN,37
339,unbound,Enflurane,DB00228,P42261,3SAJ,97,5YBF,92,3UA8,92
504,unbound,Isoflurane,DB00753,P42261,3SAJ,97,5YBF,92,3UA8,92
596,unbound,Methoxyflurane,DB01028,P42261,3SAJ,97,5YBF,92,3UA8,92
852,unbound,Sevoflurane,DB01236,P42261,3SAJ,97,5YBF,92,3UA8,92
311,unbound,Dofetilide,DB00204,Q14500,3SPC,86,3JYC,86,3SPI,86
105,bound,Zanamivir,DB00558,P06818,3TIC,91,4I00,53,2CML,51
2,bound,Acarbose,DB00284,P14410,3TOP,60,2QMJ,58,5NN8,41
68,bound,Pentoxifylline,DB00806,Q07343,3TVX,84,,0,,0
69,bound,Pentoxifylline,DB00806,P27815,3TVX,93,,0,,0
496,unbound,Indomethacin,DB00328,P14555,3U8D,88,1KVO,88,1KQU,88
84,unbound,Balsalazide,DB01014,P09917,3V98,96,3V99,96,3O8Y,96
286,unbound,Diclofenac,DB00586,P09917,3V98,96,3V99,96,3O8Y,96
559,unbound,Meclofenamic acid,DB00939,P09917,3V98,96,3V99,96,3O8Y,96
577,unbound,Mesalazine,DB00244,P09917,3V98,96,3V99,96,3O8Y,96
866,unbound,Sulfasalazine,DB00795,P09917,3V98,96,3V99,96,3O8Y,96
164,unbound,Cefmetazole,DB00274,P02919,3VMA,97,5HLD,97,5HLA,97
166,unbound,Cefoperazone,DB01329,P02919,3VMA,97,5HLD,97,5HLA,97
172,unbound,Cefoxitin,DB01331,P02919,3VMA,97,5HLD,97,5HLA,97
179,unbound,Cefpiramide,DB00430,P02919,3VMA,97,5HLD,97,5HLA,97
184,unbound,Ceftazidime,DB00438,P02919,3VMA,97,5HLD,97,5HLA,97
187,unbound,Ceftizoxime,DB01332,P02919,3VMA,97,5HLD,97,5HLA,97
314,unbound,Doripenem,DB06211,P02919,3VMA,97,5HLD,97,5HLA,97
356,unbound,Ertapenem,DB00303,P02919,3VMA,97,5HLD,97,5HLA,97
492,unbound,Imipenem,DB01598,P02919,3VMA,97,5HLD,97,5HLA,97
943,unbound,Trametinib,DB08911,Q02750,3VVH,97,3DV3,97,1S9J,97
479,unbound,Hydroxychloroquine,DB01611,Q9NR96,3WPC,80,3WPB,80,3WPD,80
50,bound,Lenvatinib,DB09078,P35916,3WZD,67,,0,,0
51,bound,Lenvatinib,DB09078,P17948,3WZD,78,,0,,0
52,bound,Lenvatinib,DB09078,P35968,3WZD,86,,0,,0
78,bound,Sorafenib,DB00398,P35916,3WZE,67,4ASD,66,1UWH,32
79,bound,Sorafenib,DB00398,P17948,3WZE,78,4ASD,78,5HI2,32
12,bound,Axitinib,DB06626,P35916,4AG8,67,4AGC,66,4WA9,42
13,bound,Axitinib,DB06626,P17948,4AG8,78,4AGC,78,4TWP,42
14,bound,Axitinib,DB06626,P35968,4AGC,87,4AG8,86,4WA9,40
82,bound,Sunitinib,DB01268,P35916,4AGD,66,3G0E,41,3G0F,41
83,bound,Sunitinib,DB01268,P17948,4AGD,78,3G0E,59,3G0F,59
86,bound,Sunitinib,DB01268,P35968,4AGD,87,3G0E,62,3G0F,61
81,bound,Sorafenib,DB00398,P35968,4ASD,87,3WZE,86,3HEG,32
28,unbound,Adinazolam,DB00546,P18505,4COF,85,5O8F,73,5OJM,72
29,unbound,Adinazolam,DB00546,P28472,4COF,94,5O8F,81,5OJM,80
30,unbound,Adinazolam,DB00546,P47870,4COF,87,5O8F,75,5OJM,75
115,unbound,Bromazepam,DB01558,P18505,4COF,85,5O8F,73,5OJM,72
116,unbound,Bromazepam,DB01558,P28472,4COF,94,5O8F,81,5OJM,80
117,unbound,Bromazepam,DB01558,P47870,4COF,87,5O8F,75,5OJM,75
213,unbound,Cinolazepam,DB01594,P18505,4COF,85,5O8F,73,5OJM,72
214,unbound,Cinolazepam,DB01594,P28472,4COF,94,5O8F,81,5OJM,80
215,unbound,Cinolazepam,DB01594,P47870,4COF,87,5O8F,75,5OJM,75
230,unbound,Clotiazepam,DB01559,P18505,4COF,85,5O8F,73,5OJM,72
231,unbound,Clotiazepam,DB01559,P28472,4COF,94,5O8F,81,5OJM,80
232,unbound,Clotiazepam,DB01559,P47870,4COF,87,5O8F,75,5OJM,75
277,unbound,Diazepam,DB00829,P18505,4COF,85,5O8F,73,5OJM,72
278,unbound,Diazepam,DB00829,P28472,4COF,94,5O8F,81,5OJM,80
279,unbound,Diazepam,DB00829,P47870,4COF,87,5O8F,75,5OJM,75
282,unbound,Diazepam,DB00829,P18505,4COF,85,5O8F,73,5OJM,72
283,unbound,Diazepam,DB00829,P47870,4COF,87,5O8F,75,5OJM,75
284,unbound,Diazepam,DB00829,P28472,4COF,94,5O8F,81,5OJM,80
360,unbound,Estazolam,DB01215,P18505,4COF,85,5O8F,73,5OJM,72
361,unbound,Estazolam,DB01215,P28472,4COF,94,5O8F,81,5OJM,80
362,unbound,Estazolam,DB01215,P47870,4COF,87,5O8F,75,5OJM,75
365,unbound,Estazolam,DB01215,P18505,4COF,85,5O8F,73,5OJM,72
366,unbound,Estazolam,DB01215,P47870,4COF,87,5O8F,75,5OJM,75
367,unbound,Estazolam,DB01215,P28472,4COF,94,5O8F,81,5OJM,80
405,unbound,Fludiazepam,DB01567,P18505,4COF,85,5O8F,73,5OJM,72
406,unbound,Fludiazepam,DB01567,P28472,4COF,94,5O8F,81,5OJM,80
407,unbound,Fludiazepam,DB01567,P47870,4COF,87,5O8F,75,5OJM,75
418,unbound,Flurazepam,DB00690,P18505,4COF,85,5O8F,73,5OJM,72
419,unbound,Flurazepam,DB00690,P28472,4COF,94,5O8F,81,5OJM,80
420,unbound,Flurazepam,DB00690,P47870,4COF,87,5O8F,75,5OJM,75
421,unbound,Fospropofol,DB06716,P28472,4COF,94,5O8F,81,5OJM,80
422,unbound,Fospropofol,DB06716,P47870,4COF,87,5O8F,75,5OJM,75
444,unbound,Halazepam,DB00801,P18505,4COF,85,5O8F,73,5OJM,72
445,unbound,Halazepam,DB00801,P28472,4COF,94,5O8F,81,5OJM,80
446,unbound,Halazepam,DB00801,P47870,4COF,87,5O8F,75,5OJM,75
449,unbound,Halazepam,DB00801,P18505,4COF,85,5O8F,73,5OJM,72
450,unbound,Halazepam,DB00801,P47870,4COF,87,5O8F,75,5OJM,75
451,unbound,Halazepam,DB00801,P28472,4COF,94,5O8F,81,5OJM,80
516,unbound,Ketazolam,DB01587,P18505,4COF,85,5O8F,73,5OJM,72
628,unbound,Midazolam,DB00683,P18505,4COF,85,5O8F,73,5OJM,72
629,unbound,Midazolam,DB00683,P28472,4COF,94,5O8F,81,5OJM,80
630,unbound,Midazolam,DB00683,P47870,4COF,87,5O8F,75,5OJM,75
684,unbound,Nitrazepam,DB01595,P18505,4COF,85,5O8F,73,5OJM,72
685,unbound,Nitrazepam,DB01595,P28472,4COF,94,5O8F,81,5OJM,80
686,unbound,Nitrazepam,DB01595,P47870,4COF,87,5O8F,75,5OJM,75
716,unbound,Oxazepam,DB00842,P18505,4COF,85,5O8F,73,5OJM,72
717,unbound,Oxazepam,DB00842,P28472,4COF,94,5O8F,81,5OJM,80
718,unbound,Oxazepam,DB00842,P47870,4COF,87,5O8F,75,5OJM,75
723,unbound,Oxazepam,DB00842,P18505,4COF,85,5O8F,73,5OJM,72
724,unbound,Oxazepam,DB00842,P47870,4COF,87,5O8F,75,5OJM,75
725,unbound,Oxazepam,DB00842,P28472,4COF,94,5O8F,81,5OJM,80
790,unbound,Prazepam,DB01588,P18505,4COF,85,5O8F,73,5OJM,72
791,unbound,Prazepam,DB01588,P28472,4COF,94,5O8F,81,5OJM,80
792,unbound,Prazepam,DB01588,P47870,4COF,87,5O8F,75,5OJM,75
795,unbound,Prazepam,DB01588,P18505,4COF,85,5O8F,73,5OJM,72
796,unbound,Prazepam,DB01588,P47870,4COF,87,5O8F,75,5OJM,75
797,unbound,Prazepam,DB01588,P28472,4COF,94,5O8F,81,5OJM,80
813,unbound,Propofol,DB00818,P28472,4COF,94,5O8F,81,5OJM,80
814,unbound,Propofol,DB00818,P47870,4COF,87,5O8F,75,5OJM,75
815,unbound,Propofol,DB00818,P47870,4COF,87,5O8F,75,5OJM,75
816,unbound,Propofol,DB00818,P28472,4COF,94,5O8F,81,5OJM,80
822,unbound,Quazepam,DB01589,P18505,4COF,85,5O8F,73,5OJM,72
823,unbound,Quazepam,DB01589,P28472,4COF,94,5O8F,81,5OJM,80
826,unbound,Quazepam,DB01589,P18505,4COF,85,5O8F,73,5OJM,72
827,unbound,Quazepam,DB01589,P28472,4COF,94,5O8F,81,5OJM,80
894,unbound,Temazepam,DB00231,P18505,4COF,85,5O8F,73,5OJM,72
895,unbound,Temazepam,DB00231,P28472,4COF,94,5O8F,81,5OJM,80
896,unbound,Temazepam,DB00231,P47870,4COF,87,5O8F,75,5OJM,75
901,unbound,Temazepam,DB00231,P18505,4COF,85,5O8F,73,5OJM,72
902,unbound,Temazepam,DB00231,P47870,4COF,87,5O8F,75,5OJM,75
903,unbound,Temazepam,DB00231,P28472,4COF,94,5O8F,81,5OJM,80
955,unbound,Triazolam,DB00897,P18505,4COF,85,5O8F,73,5OJM,72
956,unbound,Triazolam,DB00897,P28472,4COF,94,5O8F,81,5OJM,80
957,unbound,Triazolam,DB00897,P47870,4COF,87,5O8F,75,5OJM,75
962,unbound,Triazolam,DB00897,P18505,4COF,85,5O8F,73,5OJM,72
963,unbound,Triazolam,DB00897,P47870,4COF,87,5O8F,75,5OJM,75
964,unbound,Triazolam,DB00897,P28472,4COF,94,5O8F,81,5OJM,80
75,bound,Sapropterin,DB00360,P29474,4D1P,94,4D1O,94,5VVB,94
846,unbound,Sapropterin,DB00360,P29474,4D1P,94,4D1O,94,1M9M,94
209,unbound,Cinnarizine,DB00568,O60840,4DEY,85,3OXQ,68,3G43,66
621,unbound,Mibefradil,DB01388,O60840,4DEY,85,3OXQ,68,3G43,66
674,unbound,Nimodipine,DB00393,O60840,4DEY,85,3OXQ,68,3G43,66
986,unbound,Verapamil,DB00661,O60840,4DEY,85,3OXQ,68,3G43,66
1,unbound,3-Methylfentanyl,DB01571,P41145,4DJH,91,6B73,90,5C1M,68
4,unbound,3-Methylthiofentanyl,DB01439,P41145,4DJH,91,6B73,90,5C1M,68
120,unbound,Buprenorphine,DB00921,P41145,4DJH,91,6B73,90,5C1M,68
135,unbound,Butorphanol,DB00611,P41145,4DJH,91,6B73,90,5C1M,68
236,unbound,Codeine,DB00318,P41145,4DJH,91,6B73,90,5C1M,68
271,unbound,Dextropropoxyphene,DB00647,P41145,4DJH,91,6B73,90,5C1M,68
273,unbound,Dezocine,DB01209,P41145,4DJH,91,6B73,90,5C1M,68
337,unbound,Eluxadoline,DB09272,P41145,4DJH,91,6B73,90,5C1M,68
380,unbound,Etorphine,DB01497,P41145,4DJH,91,6B73,90,5C1M,68
474,unbound,Hydromorphone,DB00327,P41145,4DJH,91,6B73,90,5C1M,68
518,unbound,Ketobemidone,DB06738,P41145,4DJH,91,6B73,90,5C1M,68
538,unbound,Loperamide,DB00836,P41145,4DJH,91,6B73,90,5C1M,68
640,unbound,Morphine,DB00295,P41145,4DJH,91,6B73,90,5C1M,68
649,unbound,Nalbuphine,DB00844,P41145,4DJH,91,6B73,90,5C1M,68
652,unbound,Naloxone,DB01183,P41145,4DJH,91,6B73,90,5C1M,68
655,unbound,Naltrexone,DB00704,P41145,4DJH,91,6B73,90,5C1M,68
734,unbound,Oxycodone,DB00497,P41145,4DJH,91,6B73,90,5C1M,68
754,unbound,Pentazocine,DB00652,P41145,4DJH,91,6B73,90,5C1M,68
818,unbound,Propoxyphene napsylate,DB09396,P41145,4DJH,91,6B73,90,5C1M,68
219,unbound,Cladribine,DB00242,Q7LG56,4DJN,95,3HF1,95,2VUX,94
